"timestamp","domain","client_ip","status","fingerprint_ja4","user_agent"
"2025-11-12T13:52:18.595000+01:00","3ebcc.test.oxl.app","217.113.194.201","200","t13d491200_bd868743f55c_7c76daad20ec","Mozilla/5.0 (compatible; Barkrowler/0.9; +https://babbar.tech/crawler)"
"2025-11-12T13:52:18.638000+01:00","eb84e.test.oxl.app","178.197.214.41","200","t13d2013h2_a09f3c656075_7f0f34a4126d","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
"2025-11-12T13:52:18.650000+01:00","b1dd0.test.oxl.app","66.249.70.200","200","t13d181300_e8a523a41297_43ade6aba3df","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"2025-11-12T13:52:18.650000+01:00","eb84e.test.oxl.app","74.125.217.1","200","t13d181300_e8a523a41297_43ade6aba3df","Mozilla/5.0 (X11; Linux x86_64; Storebot-Google/1.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
"2025-11-12T13:52:18.664000+01:00","eb84e.test.oxl.app","74.125.217.1","200","t13d181300_e8a523a41297_43ade6aba3df","Mozilla/5.0 (X11; Linux x86_64; Storebot-Google/1.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
"2025-11-12T13:52:18.710000+01:00","7c8f2.test.oxl.app","31.10.148.250","200","t13d2014h2_a09f3c656075_e42f34c56612","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1"
"2025-11-12T13:52:18.717000+01:00","7c8f2.test.oxl.app","185.229.174.164","200","q13d0312h3_55b375c5d22e_5a06198afb93","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
"2025-11-12T13:52:18.746000+01:00","b2466.test.oxl.app","173.252.107.43","200","t13d3111h2_e8f1e7e78f70_5ac7197df9d2","meta-externalads/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
"2025-11-12T13:52:18.752000+01:00","7c8f2.test.oxl.app","82.169.81.90","200","t13d1516h2_8daaf6152771_d8a2da3f94cd","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:18.752000+01:00","7c8f2.test.oxl.app","31.10.148.73","200","t13d2014h2_a09f3c656075_e42f34c56612","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1"
"2025-11-12T13:52:18.756000+01:00","7c8f2.test.oxl.app","82.169.81.251","200","t13d1516h2_8daaf6152771_d8a2da3f94cd","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:18.764000+01:00","eb84e.test.oxl.app","69.171.234.103","200","t13d3111h2_e8f1e7e78f70_5ac7197df9d2","meta-externalads/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
"2025-11-12T13:52:18.788000+01:00","14b32.test.oxl.app","66.249.66.202","200","t13d181300_e8a523a41297_43ade6aba3df","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"2025-11-12T13:52:18.797000+01:00","17d5b.test.oxl.app","217.113.196.232","200","t13d491200_bd868743f55c_7c76daad20ec","Mozilla/5.0 (compatible; IbouBot/1.0; +bot@ibou.io; +https://ibou.io/iboubot.html)"
"2025-11-12T13:52:18.860000+01:00","eb84e.test.oxl.app","178.197.214.142","200","t13d2013h2_a09f3c656075_7f0f34a4126d","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
"2025-11-12T13:52:18.905000+01:00","eb84e.test.oxl.app","178.197.214.21","200","t13d2013h2_a09f3c656075_7f0f34a4126d","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1"
"2025-11-12T13:52:18.955000+01:00","eb84e.test.oxl.app","66.249.73.204","200","t13d181300_e8a523a41297_43ade6aba3df","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"2025-11-12T13:52:19.008000+01:00","b2466.test.oxl.app","40.77.167.235","200","t13d2212h2_231e334592e8_36bf25f296df","Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"2025-11-12T13:52:19.065000+01:00","b2466.test.oxl.app","84.225.147.237","200","t13d2013h2_a09f3c656075_7f0f34a4126d","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Mobile/15E148 Safari/604.1"
"2025-11-12T13:52:19.172000+01:00","7c8f2.test.oxl.app","82.169.81.178","200","q13d0311h3_55b375c5d22e_653d80c3fe9d","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:19.211000+01:00","eb84e.test.oxl.app","217.227.44.136","303","q13d0311h3_55b375c5d22e_f2a83c8e78ae","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
"2025-11-12T13:52:19.306000+01:00","eb84e.test.oxl.app","80.187.70.100","200","q13d0312h3_55b375c5d22e_5a06198afb93","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:19.317000+01:00","b2466.test.oxl.app","109.81.1.175","200","t13d1516h2_8daaf6152771_d8a2da3f94cd","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:19.333000+01:00","b1dd0.test.oxl.app","207.38.181.226","301","t13d2014h2_a09f3c656075_e42f34c56612","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0"
"2025-11-12T13:52:19.365000+01:00","b2466.test.oxl.app","82.29.68.128","200","t13d1516h2_8daaf6152771_02713d6af862","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0"
"2025-11-12T13:52:19.382000+01:00","eb84e.test.oxl.app","217.227.44.122","200","q13d0311h3_55b375c5d22e_f2a83c8e78ae","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
"2025-11-12T13:52:19.415000+01:00","b2466.test.oxl.app","66.249.70.38","200","t13d181300_e8a523a41297_43ade6aba3df","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"2025-11-12T13:52:19.436000+01:00","ab55c.test.oxl.app","74.7.229.13","200","t13d1011h2_61a7ad8aa9b6_3fcd1a44f3e3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.3; +https://openai.com/searchbot"
"2025-11-12T13:52:19.449000+01:00","eb84e.test.oxl.app","217.113.196.186","200","t13d491200_bd868743f55c_7c76daad20ec","Mozilla/5.0 (compatible; IbouBot/1.0; +bot@ibou.io; +https://ibou.io/iboubot.html)"
"2025-11-12T13:52:19.453000+01:00","14b32.test.oxl.app","65.21.113.246","200","t13d491200_bd868743f55c_7c76daad20ec","Mozilla/5.0 (compatible; AwarioBot/1.0; +https://awario.com/bots.html)"
"2025-11-12T13:52:19.530000+01:00","14b32.test.oxl.app","47.128.36.94","200","t13d1516h2_8daaf6152771_d8a2da3f94cd","Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)"
"2025-11-12T13:52:19.592000+01:00","3ebcc.test.oxl.app","93.195.165.82","200","t13d1516h2_8daaf6152771_d8a2da3f94cd","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:19.600000+01:00","3ebcc.test.oxl.app","93.195.165.137","200","t13d1516h2_8daaf6152771_d8a2da3f94cd","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:19.614000+01:00","eb84e.test.oxl.app","217.227.44.19","200","q13d0311h3_55b375c5d22e_f2a83c8e78ae","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15"
"2025-11-12T13:52:19.649000+01:00","14b32.test.oxl.app","47.128.26.165","200","t13d1516h2_8daaf6152771_d8a2da3f94cd","Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)"
"2025-11-12T13:52:19.653000+01:00","b1dd0.test.oxl.app","207.38.181.226","200","t13d2014h2_a09f3c656075_e42f34c56612","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0"
"2025-11-12T13:52:19.655000+01:00","eb84e.test.oxl.app","80.187.70.86","200","q13d0312h3_55b375c5d22e_5a06198afb93","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:19.660000+01:00","7c8f2.test.oxl.app","114.119.151.50","200","t13d311100_e8f1e7e78f70_d41ae481755e","Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
"2025-11-12T13:52:19.678000+01:00","eb84e.test.oxl.app","37.65.60.165","200","q13d0312h3_55b375c5d22e_5a06198afb93","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:19.765000+01:00","eb84e.test.oxl.app","185.98.209.140","200","q13d0311h3_55b375c5d22e_653d80c3fe9d","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:19.834000+01:00","b2466.test.oxl.app","109.81.1.143","200","t13d1516h2_8daaf6152771_d8a2da3f94cd","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:19.835000+01:00","b2466.test.oxl.app","109.81.1.125","200","q13d0311h3_55b375c5d22e_653d80c3fe9d","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:19.837000+01:00","eb84e.test.oxl.app","80.187.70.197","200","q13d0312h3_55b375c5d22e_5a06198afb93","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:19.843000+01:00","b2466.test.oxl.app","109.81.1.214","200","t13d1516h2_8daaf6152771_d8a2da3f94cd","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:19.868000+01:00","e16d5.test.oxl.app","217.113.194.224","200","t13d491200_bd868743f55c_7c76daad20ec","Mozilla/5.0 (compatible; Barkrowler/0.9; +https://babbar.tech/crawler)"
"2025-11-12T13:52:19.870000+01:00","b2466.test.oxl.app","66.249.64.65","200","t13d181300_e8a523a41297_43ade6aba3df","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"2025-11-12T13:52:19.933000+01:00","b2466.test.oxl.app","162.120.186.196","200","t13d1516h2_8daaf6152771_d8a2da3f94cd","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
"2025-11-12T13:52:19.940000+01:00","3ebcc.test.oxl.app","93.195.165.105","200","q13d0311h3_55b375c5d22e_653d80c3fe9d","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:19.949000+01:00","14b32.test.oxl.app","197.18.197.228","200","q13d0312h3_55b375c5d22e_5a06198afb93","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
"2025-11-12T13:52:19.979000+01:00","14b32.test.oxl.app","41.66.122.242","200","q13d0311h3_55b375c5d22e_653d80c3fe9d","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:19.984000+01:00","14b32.test.oxl.app","41.66.122.160","200","q13d0311h3_55b375c5d22e_653d80c3fe9d","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:19.995000+01:00","eb84e.test.oxl.app","37.65.60.210","200","q13d0312h3_55b375c5d22e_5a06198afb93","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:20.027000+01:00","14b32.test.oxl.app","74.7.229.57","200","t13d1011h2_61a7ad8aa9b6_3fcd1a44f3e3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.3; +https://openai.com/searchbot"
"2025-11-12T13:52:20.029000+01:00","b2466.test.oxl.app","173.252.95.73","200","t13d3111h2_e8f1e7e78f70_5ac7197df9d2","meta-externalads/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
"2025-11-12T13:52:20.037000+01:00","7c8f2.test.oxl.app","17.246.23.170","200","t13d491200_bd868743f55c_7c76daad20ec","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
"2025-11-12T13:52:20.117000+01:00","b2466.test.oxl.app","154.54.249.91","200","t13d491200_bd868743f55c_7c76daad20ec","Mozilla/5.0 (compatible; Barkrowler/0.9; +https://babbar.tech/crawler)"
"2025-11-12T13:52:20.125000+01:00","14b32.test.oxl.app","41.66.122.96","200","q13d0311h3_55b375c5d22e_653d80c3fe9d","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:20.148000+01:00","14b32.test.oxl.app","197.18.197.72","200","q13d0312h3_55b375c5d22e_5a06198afb93","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
"2025-11-12T13:52:20.169000+01:00","b2466.test.oxl.app","178.197.215.236","200","t13d1516h2_8daaf6152771_02713d6af862","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:20.199000+01:00","14b32.test.oxl.app","47.128.36.165","301","t13d1516h2_8daaf6152771_d8a2da3f94cd","Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)"
"2025-11-12T13:52:20.203000+01:00","eb84e.test.oxl.app","81.129.150.23","200","q13d0311h3_55b375c5d22e_f2a83c8e78ae","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)"
"2025-11-12T13:52:20.239000+01:00","eb84e.test.oxl.app","66.249.73.205","200","t13d181300_e8a523a41297_43ade6aba3df","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"2025-11-12T13:52:20.312000+01:00","7c8f2.test.oxl.app","47.82.11.140","200","t13d311100_e8f1e7e78f70_d41ae481755e","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15"
"2025-11-12T13:52:20.361000+01:00","959ca.test.oxl.app","66.249.70.36","200","t13d181300_e8a523a41297_43ade6aba3df","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"2025-11-12T13:52:20.420000+01:00","b1dd0.test.oxl.app","23.81.230.86","200","t13d1513h2_8daaf6152771_0c2151eeb530","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"2025-11-12T13:52:20.445000+01:00","b2466.test.oxl.app","178.197.215.32","200","t13d1516h2_8daaf6152771_02713d6af862","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:20.538000+01:00","14b32.test.oxl.app","47.128.26.20","301","t13d1516h2_8daaf6152771_d8a2da3f94cd","Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)"
"2025-11-12T13:52:20.569000+01:00","14b32.test.oxl.app","197.18.197.238","200","q13d0312h3_55b375c5d22e_5a06198afb93","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
"2025-11-12T13:52:20.619000+01:00","ab55c.test.oxl.app","74.7.229.71","200","t13d1011h2_61a7ad8aa9b6_3fcd1a44f3e3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.3; +https://openai.com/searchbot"
"2025-11-12T13:52:20.680000+01:00","b2466.test.oxl.app","101.44.163.230","200","t13d1516h2_8daaf6152771_e5627efa2ab1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.64 Safari/537.36 Edg/101.0.1210.47"
"2025-11-12T13:52:20.706000+01:00","7c8f2.test.oxl.app","74.7.229.77","200","t13d1011h2_61a7ad8aa9b6_3fcd1a44f3e3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.3; +https://openai.com/searchbot"
"2025-11-12T13:52:20.757000+01:00","b1dd0.test.oxl.app","66.249.70.36","200","t13d181300_e8a523a41297_43ade6aba3df","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"2025-11-12T13:52:20.795000+01:00","17d5b.test.oxl.app","18.185.219.158","200","t13d1514h2_8daaf6152771_a5b99884f7f5","Mozilla/5.0 (compatible; idealo-bot pricevalidator; https://partner.idealo.com/de/bot/)"
"2025-11-12T13:52:20.806000+01:00","14b32.test.oxl.app","3.72.137.222","200","t13d371200_db35923f8641_7c76daad20ec","Mozilla/5.0 (X11; U; Linux 2.2.14 i686; en-US; rv:1.5a), contact: csv@idealo.de"
"2025-11-12T13:52:20.909000+01:00","b2466.test.oxl.app","62.202.180.249","200","q13d0312h3_55b375c5d22e_5a06198afb93","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
"2025-11-12T13:52:20.937000+01:00","7c8f2.test.oxl.app","178.58.50.206","200","q13d0312h3_55b375c5d22e_5a06198afb93","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:20.940000+01:00","7c8f2.test.oxl.app","31.10.148.8","302","t13d2014h2_a09f3c656075_e42f34c56612","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1"
"2025-11-12T13:52:20.947000+01:00","ab55c.test.oxl.app","66.249.70.99","200","t13d181300_e8a523a41297_43ade6aba3df","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"2025-11-12T13:52:20.967000+01:00","b2466.test.oxl.app","176.83.42.35","200","q13d0312h3_55b375c5d22e_5a06198afb93","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:21.027000+01:00","7c8f2.test.oxl.app","82.169.81.169","302","q13d0311h3_55b375c5d22e_653d80c3fe9d","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:21.068000+01:00","7c8f2.test.oxl.app","31.10.148.143","200","t13d2014h2_a09f3c656075_e42f34c56612","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1"
"2025-11-12T13:52:21.090000+01:00","b2466.test.oxl.app","62.202.180.144","200","q13d0312h3_55b375c5d22e_5a06198afb93","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
"2025-11-12T13:52:21.098000+01:00","b2466.test.oxl.app","62.202.180.241","200","q13d0312h3_55b375c5d22e_5a06198afb93","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
"2025-11-12T13:52:21.119000+01:00","eb84e.test.oxl.app","62.2.148.175","200","q13d0312h3_55b375c5d22e_5a06198afb93","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:21.162000+01:00","17d5b.test.oxl.app","3.74.149.147","200","t13d1812h2_796efca44d18_d2c0cc1cf7b4","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:143.0) Gecko/20100101 Firefox/143.0"
"2025-11-12T13:52:21.164000+01:00","b2466.test.oxl.app","66.249.64.34","200","t13d181300_e8a523a41297_43ade6aba3df","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"2025-11-12T13:52:21.167000+01:00","7c8f2.test.oxl.app","82.169.81.44","200","q13d0311h3_55b375c5d22e_653d80c3fe9d","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:21.247000+01:00","eb84e.test.oxl.app","62.2.148.208","200","q13d0312h3_55b375c5d22e_5a06198afb93","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:21.275000+01:00","b2466.test.oxl.app","172.213.21.126","200","t13d1713h2_5b57614c22b0_02c8e53ee398","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot"
"2025-11-12T13:52:21.316000+01:00","7c8f2.test.oxl.app","178.58.50.159","200","q13d0312h3_55b375c5d22e_5a06198afb93","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:21.317000+01:00","7c8f2.test.oxl.app","178.58.50.29","200","q13d0312h3_55b375c5d22e_5a06198afb93","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
"2025-11-12T13:52:21.320000+01:00","b2466.test.oxl.app","66.249.64.34","301","t13d181300_e8a523a41297_43ade6aba3df","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"2025-11-12T13:52:21.394000+01:00","eb84e.test.oxl.app","37.65.60.174","303","q13d0312h3_55b375c5d22e_5a06198afb93","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
